1.0776 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
17.4226 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
18.1052 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fa5eab75a90>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fa5e9921860>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
18.1055 	EXP 	window1: mouseVisible = True
18.1056 	EXP 	window1: recordFrameIntervals = False
18.2724 	EXP 	window1: recordFrameIntervals = True
18.4557 	EXP 	window1: recordFrameIntervals = False
19.3049 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.045, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
19.3087 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.075, 0.075]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
19.3139 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.  , 0.75]), texRes=128.0, units='height', win=Window(...))
19.3154 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.075, 0.075]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
19.3290 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
19.3428 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
19.3477 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.075, 0.075]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
19.3516 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.  , 0.75]), texRes=200.0, units='height', win=Window(...))
19.3531 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.075, 0.075]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
19.5311 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
19.5383 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
19.5480 	EXP 	text: autoDraw = True
126.1434 	DATA 	Keypress: space
126.1510 	EXP 	Created sequence: random, trialTypes=1, nReps=3, seed=None
126.1515 	EXP 	New trial (rep=0, index=0): None
126.1598 	EXP 	text: autoDraw = False
126.1598 	EXP 	text: autoDraw = False
126.1598 	EXP 	polygon: autoDraw = True
127.2086 	EXP 	polygon: autoDraw = False
127.2086 	EXP 	image_2: image = './stims/outputs/stim_1_97.png'
127.2086 	EXP 	image_2: autoDraw = True
128.1751 	EXP 	image_2: autoDraw = False
128.1751 	EXP 	polygon: autoDraw = True
129.1754 	EXP 	polygon: autoDraw = False
129.1754 	EXP 	text_5: autoDraw = True
133.9608 	DATA 	Keypress: 2
133.9626 	EXP 	New trial (rep=1, index=0): None
133.9760 	EXP 	text_5: autoDraw = False
133.9760 	EXP 	text_5: autoDraw = False
133.9760 	EXP 	polygon: autoDraw = True
134.9939 	EXP 	polygon: autoDraw = False
134.9939 	EXP 	image_2: image = './stims/outputs/stim_1_73.png'
134.9939 	EXP 	image_2: autoDraw = True
135.9921 	EXP 	image_2: autoDraw = False
135.9921 	EXP 	polygon: autoDraw = True
136.9917 	EXP 	polygon: autoDraw = False
136.9917 	EXP 	text_5: autoDraw = True
147.5937 	DATA 	Keypress: 2
147.5953 	EXP 	New trial (rep=2, index=0): None
147.6020 	EXP 	text_5: autoDraw = False
147.6020 	EXP 	text_5: autoDraw = False
147.6020 	EXP 	polygon: autoDraw = True
148.6089 	EXP 	polygon: autoDraw = False
148.6089 	EXP 	polygon: autoDraw = False
148.6089 	EXP 	image_2: image = './stims/outputs/stim_1_25.png'
148.6089 	EXP 	image_2: autoDraw = True
149.6088 	EXP 	image_2: autoDraw = False
149.6088 	EXP 	image_2: autoDraw = False
149.6088 	EXP 	polygon: autoDraw = True
150.6095 	EXP 	polygon: autoDraw = False
150.6095 	EXP 	polygon: autoDraw = False
150.6095 	EXP 	text_5: autoDraw = True
151.8946 	DATA 	Keypress: 2
151.9092 	EXP 	text_5: autoDraw = False
151.9092 	EXP 	text_5: autoDraw = False
151.9092 	EXP 	text_4: autoDraw = True
155.5777 	DATA 	Keypress: space
155.5791 	EXP 	Created sequence: sequential, trialTypes=1, nReps=50, seed=None
155.5800 	EXP 	New trial (rep=0, index=0): None
155.5921 	EXP 	text_4: autoDraw = False
155.5921 	EXP 	text_4: autoDraw = False
155.5921 	EXP 	polygon: autoDraw = True
156.5944 	EXP 	polygon: autoDraw = False
156.5944 	EXP 	polygon: autoDraw = False
156.5944 	EXP 	image: image = './stims/outputs/stim_1_63.png'
156.5944 	EXP 	image: autoDraw = True
156.6594 	EXP 	image: autoDraw = False
156.6594 	EXP 	polygon: autoDraw = True
157.6591 	EXP 	polygon: autoDraw = False
157.6591 	EXP 	text_2: autoDraw = True
164.4958 	DATA 	Keypress: 1
164.5008 	EXP 	New trial (rep=1, index=0): None
164.5089 	EXP 	text_2: autoDraw = False
164.5089 	EXP 	polygon: autoDraw = True
165.5096 	EXP 	polygon: autoDraw = False
165.5096 	EXP 	polygon: autoDraw = False
165.5096 	EXP 	image: image = './stims/outputs/stim_1_69.png'
165.5096 	EXP 	image: autoDraw = True
165.7595 	EXP 	image: autoDraw = False
165.7595 	EXP 	image: autoDraw = False
165.7595 	EXP 	polygon: autoDraw = True
166.7592 	EXP 	polygon: autoDraw = False
166.7592 	EXP 	polygon: autoDraw = False
166.7592 	EXP 	text_2: autoDraw = True
167.2622 	DATA 	Keypress: 2
167.2663 	EXP 	New trial (rep=2, index=0): None
167.2757 	EXP 	text_2: autoDraw = False
167.2757 	EXP 	polygon: autoDraw = True
168.2774 	EXP 	polygon: autoDraw = False
168.2774 	EXP 	polygon: autoDraw = False
168.2774 	EXP 	image: image = './stims/outputs/stim_0_72.png'
168.2774 	EXP 	image: autoDraw = True
168.7094 	EXP 	image: autoDraw = False
168.7094 	EXP 	polygon: autoDraw = True
169.7095 	EXP 	polygon: autoDraw = False
169.7095 	EXP 	text_2: autoDraw = True
170.7278 	DATA 	Keypress: 1
