1.0145 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
5.5834 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
6.2365 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fea425c3ac8>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fea419b78d0>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.2367 	EXP 	window1: mouseVisible = True
6.2368 	EXP 	window1: recordFrameIntervals = False
6.4032 	EXP 	window1: recordFrameIntervals = True
6.5868 	EXP 	window1: recordFrameIntervals = False
7.3767 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.045, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.3827 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.075, 0.075]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.3885 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.  , 0.75]), texRes=128.0, units='height', win=Window(...))
7.3901 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.075, 0.075]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.4026 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.4166 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.4188 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.075, 0.075]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.4223 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.  , 0.75]), texRes=200.0, units='height', win=Window(...))
7.4238 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.075, 0.075]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.5928 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.5999 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.6080 	EXP 	text: autoDraw = True
69.0382 	DATA 	Keypress: space
69.0470 	EXP 	Created sequence: random, trialTypes=1, nReps=3, seed=None
69.0477 	EXP 	New trial (rep=0, index=0): None
69.0573 	EXP 	text: autoDraw = False
69.0573 	EXP 	text: autoDraw = False
69.0573 	EXP 	polygon: autoDraw = True
70.1041 	EXP 	polygon: autoDraw = False
70.1041 	EXP 	image_2: image = './stims/outputs/stim_1_97.png'
70.1041 	EXP 	image_2: autoDraw = True
70.5909 	DATA 	Keypress: 1
71.0716 	EXP 	image_2: autoDraw = False
71.0716 	EXP 	polygon: autoDraw = True
71.4558 	DATA 	Keypress: 1
72.0710 	EXP 	polygon: autoDraw = False
72.0710 	EXP 	text_5: autoDraw = True
73.7570 	DATA 	Keypress: 1
73.7587 	EXP 	New trial (rep=1, index=0): None
73.7718 	EXP 	text_5: autoDraw = False
73.7718 	EXP 	text_5: autoDraw = False
73.7718 	EXP 	polygon: autoDraw = True
74.7712 	EXP 	polygon: autoDraw = False
74.7712 	EXP 	polygon: autoDraw = False
74.7712 	EXP 	image_2: image = './stims/outputs/stim_0_33.png'
74.7712 	EXP 	image_2: autoDraw = True
75.7717 	EXP 	image_2: autoDraw = False
75.7717 	EXP 	image_2: autoDraw = False
75.7717 	EXP 	polygon: autoDraw = True
76.7714 	EXP 	polygon: autoDraw = False
76.7714 	EXP 	polygon: autoDraw = False
76.7714 	EXP 	text_5: autoDraw = True
78.9738 	DATA 	Keypress: 1
78.9753 	EXP 	New trial (rep=2, index=0): None
78.9884 	EXP 	text_5: autoDraw = False
78.9884 	EXP 	text_5: autoDraw = False
78.9884 	EXP 	polygon: autoDraw = True
79.9882 	EXP 	polygon: autoDraw = False
79.9882 	EXP 	polygon: autoDraw = False
79.9882 	EXP 	image_2: image = './stims/outputs/stim_1_84.png'
79.9882 	EXP 	image_2: autoDraw = True
80.9884 	EXP 	image_2: autoDraw = False
80.9884 	EXP 	image_2: autoDraw = False
80.9884 	EXP 	polygon: autoDraw = True
81.9882 	EXP 	polygon: autoDraw = False
81.9882 	EXP 	polygon: autoDraw = False
81.9882 	EXP 	text_5: autoDraw = True
83.2739 	DATA 	Keypress: 1
83.2882 	EXP 	text_5: autoDraw = False
83.2882 	EXP 	text_5: autoDraw = False
83.2882 	EXP 	text_4: autoDraw = True
89.2907 	DATA 	Keypress: space
89.2923 	EXP 	Created sequence: sequential, trialTypes=1, nReps=50, seed=None
89.2931 	EXP 	New trial (rep=0, index=0): None
89.3050 	EXP 	text_4: autoDraw = False
89.3050 	EXP 	text_4: autoDraw = False
89.3050 	EXP 	polygon: autoDraw = True
90.3070 	EXP 	polygon: autoDraw = False
90.3070 	EXP 	polygon: autoDraw = False
90.3070 	EXP 	image: image = './stims/outputs/stim_0_16.png'
90.3070 	EXP 	image: autoDraw = True
90.5558 	EXP 	image: autoDraw = False
90.5558 	EXP 	image: autoDraw = False
90.5558 	EXP 	polygon: autoDraw = True
91.5550 	EXP 	polygon: autoDraw = False
91.5550 	EXP 	polygon: autoDraw = False
91.5550 	EXP 	text_2: autoDraw = True
91.6241 	DATA 	Keypress: 2
91.6289 	EXP 	New trial (rep=1, index=0): None
91.6387 	EXP 	text_2: autoDraw = False
91.6387 	EXP 	polygon: autoDraw = True
92.6389 	EXP 	polygon: autoDraw = False
92.6389 	EXP 	polygon: autoDraw = False
92.6389 	EXP 	image: image = './stims/outputs/stim_0_55.png'
92.6389 	EXP 	image: autoDraw = True
92.7890 	EXP 	image: autoDraw = False
92.7890 	EXP 	image: autoDraw = False
92.7890 	EXP 	polygon: autoDraw = True
93.7885 	EXP 	polygon: autoDraw = False
93.7885 	EXP 	polygon: autoDraw = False
93.7885 	EXP 	text_2: autoDraw = True
97.1763 	EXP 	New trial (rep=2, index=0): None
97.1806 	DATA 	Keypress: 1
97.1888 	EXP 	text_2: autoDraw = False
97.1888 	EXP 	polygon: autoDraw = True
98.1890 	EXP 	polygon: autoDraw = False
98.1890 	EXP 	polygon: autoDraw = False
